dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
en-sv06-177,en,Heliolisk,Heliolisk,Heliolisk,native_english,Pokemon,Lightning,100,Stage1,Helioptile,177,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Tonji Matsuno,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/177.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/177.ts
en-sv06-178,en,Wattrel,Wattrel,Wattrel,native_english,Pokemon,Lightning,60,Basic,,178,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Mitsuhiro Arita,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/178.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/178.ts
en-sv06-179,en,Chimecho,Chimecho,Chimecho,native_english,Pokemon,Psychic,70,Basic,,179,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,REND,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/179.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/179.ts
en-sv06-180,en,Enamorus,Enamorus,Enamorus,native_english,Pokemon,Psychic,120,Basic,,180,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,GOTO minori,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/180.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/180.ts
en-sv06-181,en,Hisuian Growlithe,Hisuian Growlithe,Hisuian Growlithe,native_english,Pokemon,Fighting,80,Basic,,181,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,GIDORA,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/181.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/181.ts
en-sv06-182,en,Probopass,Probopass,Probopass,native_english,Pokemon,Fighting,140,Stage1,Nosepass,182,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Kariya,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/182.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/182.ts
en-sv06-183,en,Timburr,Timburr,Timburr,native_english,Pokemon,Fighting,80,Basic,,183,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Yuriko Akase,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/183.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/183.ts
en-sv06-184,en,Lairon,Lairon,Lairon,native_english,Pokemon,Metal,110,Stage1,Aron,184,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Dsuke,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/184.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/184.ts
en-sv06-185,en,Applin,Applin,Applin,native_english,Pokemon,Dragon,40,Basic,,185,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Katsunori Sato,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/185.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/185.ts
en-sv06-186,en,Tatsugiri,Tatsugiri,Tatsugiri,native_english,Pokemon,Dragon,70,Basic,,186,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,osare,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/186.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/186.ts
en-sv06-187,en,Chansey,Chansey,Chansey,native_english,Pokemon,Colorless,120,Basic,,187,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Toshinao Aoki,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/187.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/187.ts
en-sv06-188,en,Eevee,Eevee,Eevee,native_english,Pokemon,Colorless,50,Basic,,188,167,sv06,Twilight Masquerade,Twilight Masquerade,Illustration rare,Narumi Sato,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/188.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/188.ts
en-sv06-189,en,Sinistcha ex,Sinistcha ex,Sinistcha ex,native_english,Pokemon,Grass,240,Stage1,Poltchageist,189,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,aky CG Works,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/189.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/189.ts
en-sv06-190,en,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,native_english,Pokemon,Grass,210,Basic,,190,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/190.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/190.ts
en-sv06-191,en,Magcargo ex,Magcargo ex,Magcargo ex,native_english,Pokemon,Fire,270,Stage1,Slugma,191,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Yamashita,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/191.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/191.ts
en-sv06-192,en,Hearthflame Mask Ogerpon ex,Hearthflame Mask Ogerpon ex,Hearthflame Mask Ogerpon ex,native_english,Pokemon,Fire,210,Basic,,192,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/192.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/192.ts
en-sv06-193,en,Palafin ex,Palafin ex,Palafin ex,native_english,Pokemon,Water,340,Stage1,Finizen,193,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Mochizuki,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/193.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/193.ts
en-sv06-194,en,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex,native_english,Pokemon,Water,210,Basic,,194,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/194.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/194.ts
en-sv06-195,en,Luxray ex,Luxray ex,Luxray ex,native_english,Pokemon,Lightning,310,Stage2,Luxio,195,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Yamashita,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/195.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/195.ts
en-sv06-196,en,Iron Thorns ex,Iron Thorns ex,Iron Thorns ex,native_english,Pokemon,Lightning,230,Basic,,196,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Mochizuki,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/196.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/196.ts
en-sv06-197,en,Scream Tail ex,Scream Tail ex,Scream Tail ex,native_english,Pokemon,Psychic,190,Basic,,197,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Hiiragi,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/197.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/197.ts
en-sv06-198,en,Greninja ex,Greninja ex,Greninja ex,native_english,Pokemon,Fighting,310,Stage2,Frogadier,198,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/198.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/198.ts
en-sv06-199,en,Cornerstone Mask Ogerpon ex,Cornerstone Mask Ogerpon ex,Cornerstone Mask Ogerpon ex,native_english,Pokemon,Fighting,210,Basic,,199,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/199.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/199.ts
en-sv06-200,en,Dragapult ex,Dragapult ex,Dragapult ex,native_english,Pokemon,Dragon,320,Stage2,Drakloak,200,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/200.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/200.ts
en-sv06-201,en,Blissey ex,Blissey ex,Blissey ex,native_english,Pokemon,Colorless,300,Stage1,Chansey,201,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,PLANETA Tsuji,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/201.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/201.ts
en-sv06-202,en,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,native_english,Pokemon,Colorless,260,Basic,,202,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,aky CG Works,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/202.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/202.ts
en-sv06-203,en,Caretaker,Caretaker,Caretaker,native_english,Trainer,,,,,203,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,Akira Komayama,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/203.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/203.ts
en-sv06-204,en,Carmine,Carmine,Carmine,native_english,Trainer,,,,,204,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,kantaro,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/204.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/204.ts
en-sv06-205,en,Hassel,Hassel,Hassel,native_english,Trainer,,,,,205,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,GOSSAN,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/205.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/205.ts
en-sv06-206,en,Kieran,Kieran,Kieran,native_english,Trainer,,,,,206,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,GIDORA,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/206.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/206.ts
en-sv06-207,en,Lana's Aid,Lana's Aid,Lana's Aid,native_english,Trainer,,,,,207,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,Atsushi Furusawa,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/207.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/207.ts
en-sv06-208,en,Lucian,Lucian,Lucian,native_english,Trainer,,,,,208,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,hncl,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/208.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/208.ts
en-sv06-209,en,Perrin,Perrin,Perrin,native_english,Trainer,,,,,209,167,sv06,Twilight Masquerade,Twilight Masquerade,Ultra Rare,Naoki Saito,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/209.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/209.ts
en-sv06-210,en,Sinistcha ex,Sinistcha ex,Sinistcha ex,native_english,Pokemon,Grass,240,Stage1,Poltchageist,210,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Saboteri,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/210.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/210.ts
en-sv06-211,en,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,native_english,Pokemon,Grass,210,Basic,,211,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Yano Keiji,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/211.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/211.ts
en-sv06-212,en,Hearthflame Mask Ogerpon ex,Hearthflame Mask Ogerpon ex,Hearthflame Mask Ogerpon ex,native_english,Pokemon,Fire,210,Basic,,212,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Yano Keiji,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/212.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/212.ts
en-sv06-213,en,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex,native_english,Pokemon,Water,210,Basic,,213,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Yano Keiji,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/213.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/213.ts
en-sv06-214,en,Greninja ex,Greninja ex,Greninja ex,native_english,Pokemon,Fighting,310,Stage2,Frogadier,214,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,akagi,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/214.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/214.ts
en-sv06-215,en,Cornerstone Mask Ogerpon ex,Cornerstone Mask Ogerpon ex,Cornerstone Mask Ogerpon ex,native_english,Pokemon,Fighting,210,Basic,,215,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Yano Keiji,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/215.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/215.ts
en-sv06-216,en,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,native_english,Pokemon,Colorless,260,Basic,,216,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,MINAMINAMI Take,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/216.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/216.ts
en-sv06-217,en,Carmine,Carmine,Carmine,native_english,Trainer,,,,,217,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,En Morikura,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/217.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/217.ts
en-sv06-218,en,Kieran,Kieran,Kieran,native_english,Trainer,,,,,218,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Teeziro,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/218.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/218.ts
en-sv06-219,en,Lana's Aid,Lana's Aid,Lana's Aid,native_english,Trainer,,,,,219,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,Toshinao Aoki,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/219.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/219.ts
en-sv06-220,en,Perrin,Perrin,Perrin,native_english,Trainer,,,,,220,167,sv06,Twilight Masquerade,Twilight Masquerade,Special illustration rare,GIDORA,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/220.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/220.ts
en-sv06-221,en,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,native_english,Pokemon,Grass,210,Basic,,221,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,5ban Graphics,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/221.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/221.ts
en-sv06-222,en,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex,native_english,Pokemon,Colorless,260,Basic,,222,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,aky CG Works,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/222.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/222.ts
en-sv06-223,en,Buddy-Buddy Poffin,Buddy-Buddy Poffin,Buddy-Buddy Poffin,native_english,Trainer,,,,,223,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,AYUMI ODASHIMA,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/223.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/223.ts
en-sv06-224,en,Enhanced Hammer,Enhanced Hammer,Enhanced Hammer,native_english,Trainer,,,,,224,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,Eske Yoshinob,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/224.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/224.ts
en-sv06-225,en,Rescue Board,Rescue Board,Rescue Board,native_english,Trainer,,,,,225,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,Toyste Beach,,H,holo,,data/Scarlet & Violet/Twilight Masquerade/225.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/225.ts
en-sv06-226,en,Luminous Energy,Luminous Energy,Luminous Energy,native_english,Energy,,,,,226,167,sv06,Twilight Masquerade,Twilight Masquerade,Hyper rare,,,G,holo,,data/Scarlet & Violet/Twilight Masquerade/226.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/Twilight Masquerade/226.ts
en-sv10.5w-001,en,Sewaddle,Sewaddle,Sewaddle,native_english,Pokemon,Grass,50,Basic,,001,86,sv10.5w,White Flare,White Flare,Common,Oswaldo KATO,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/001.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/001.ts
en-sv10.5w-002,en,Swadloon,Swadloon,Swadloon,native_english,Pokemon,Grass,80,Stage1,Sewaddle,002,86,sv10.5w,White Flare,White Flare,Common,Oswaldo KATO,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/002.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/002.ts
en-sv10.5w-003,en,Leavanny,Leavanny,Leavanny,native_english,Pokemon,Grass,130,Stage2,Swadloon,003,86,sv10.5w,White Flare,White Flare,Uncommon,Oswaldo KATO,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/003.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/003.ts
en-sv10.5w-004,en,Cottonee,Cottonee,Cottonee,native_english,Pokemon,Grass,60,Basic,,004,86,sv10.5w,White Flare,White Flare,Common,sui,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/004.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/004.ts
en-sv10.5w-005,en,Whimsicott ex,Whimsicott ex,Whimsicott ex,native_english,Pokemon,Grass,230,Stage1,Cottonee,005,86,sv10.5w,White Flare,White Flare,Double rare,5ban Graphics,,I,holo,,data/Scarlet & Violet/White Flare/005.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/005.ts
en-sv10.5w-006,en,Deerling,Deerling,Deerling,native_english,Pokemon,Grass,70,Basic,,006,86,sv10.5w,White Flare,White Flare,Common,Narano,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/006.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/006.ts
en-sv10.5w-007,en,Sawsbuck,Sawsbuck,Sawsbuck,native_english,Pokemon,Grass,130,Stage1,Deerling,007,86,sv10.5w,White Flare,White Flare,Uncommon,Narano,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/007.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/007.ts
en-sv10.5w-008,en,Shelmet,Shelmet,Shelmet,native_english,Pokemon,Grass,60,Basic,,008,86,sv10.5w,White Flare,White Flare,Common,Saboteri,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/008.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/008.ts
en-sv10.5w-009,en,Accelgor,Accelgor,Accelgor,native_english,Pokemon,Grass,100,Stage1,Shelmet,009,86,sv10.5w,White Flare,White Flare,Uncommon,Saboteri,,I,normal|reverse|reverse|reverse,,data/Scarlet & Violet/White Flare/009.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/009.ts
en-sv10.5w-010,en,Virizion,Virizion,Virizion,native_english,Pokemon,Grass,120,Basic,,010,86,sv10.5w,White Flare,White Flare,Rare,Felicia Chen,,I,reverse|holo|reverse|reverse,,data/Scarlet & Violet/White Flare/010.ts,https://github.com/tcgdex/cards-database/blob/master/data/Scarlet & Violet/White Flare/010.ts
