dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
ja-SM8-054,ja,ヨーギラス,Larvitar,ヨーギラス (Larvitar),verified_name_map,Pokemon,Fighting,60,Basic,,054,95,SM8,超爆インパクト,Super Burst Impact,Common,SATOSHI NAKAI,,,normal,,data-asia/SM/SM8/054.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/054.ts
ja-SM8-055,ja,サナギラス,Pupitar,サナギラス (Pupitar),verified_name_map,Pokemon,Fighting,70,Stage1,ヨーギラス,055,95,SM8,超爆インパクト,Super Burst Impact,Common,Yuka Morii,,,normal,,data-asia/SM/SM8/055.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/055.ts
ja-SM8-056,ja,アローラニャース,Meowth,アローラニャース (Meowth; species only),species_name_only,Pokemon,Darkness,60,Basic,,056,95,SM8,超爆インパクト,Super Burst Impact,Common,Akira Komayama,,,normal,,data-asia/SM/SM8/056.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/056.ts
ja-SM8-057,ja,アローラペルシアン,Persian,アローラペルシアン (Persian; species only),species_name_only,Pokemon,Darkness,90,Stage1,アローラニャース,057,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Tomokazu Komiya,,,normal,,data-asia/SM/SM8/057.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/057.ts
ja-SM8-058,ja,ブラッキー,Umbreon,ブラッキー (Umbreon),verified_name_map,Pokemon,Darkness,110,Stage1,イーブイ,058,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ryota Murayama,,,normal,,data-asia/SM/SM8/058.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/058.ts
ja-SM8-059,ja,バンギラスGX,Tyranitar GX,バンギラスGX (Tyranitar GX),verified_name_map_with_suffix,Pokemon,Darkness,250,Stage2,サナギラス,059,95,SM8,超爆インパクト,Super Burst Impact,Double rare,5ban Graphics,,,holo,,data-asia/SM/SM8/059.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/059.ts
ja-SM8-060,ja,フォレトス,Forretress,フォレトス (Forretress),verified_name_map,Pokemon,Metal,110,Stage1,クヌギダマ,060,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,tetsuya koizumi,,,normal,,data-asia/SM/SM8/060.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/060.ts
ja-SM8-061,ja,ハッサム,Scizor,ハッサム (Scizor),verified_name_map,Pokemon,Metal,120,Stage1,ストライク,061,95,SM8,超爆インパクト,Super Burst Impact,Rare,Anesaki Dynamic,,,holo,,data-asia/SM/SM8/061.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/061.ts
ja-SM8-062,ja,マリル,Marill,マリル (Marill),verified_name_map,Pokemon,Fairy,70,Basic,,062,95,SM8,超爆インパクト,Super Burst Impact,Common,Ken Sugimori,,,normal,,data-asia/SM/SM8/062.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/062.ts
ja-SM8-063,ja,マリルリ,Azumarill,マリルリ (Azumarill),verified_name_map,Pokemon,Fairy,100,Stage1,マリル,063,95,SM8,超爆インパクト,Super Burst Impact,Common,Naoyo Kimura,,,normal,,data-asia/SM/SM8/063.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/063.ts
ja-SM8-064,ja,ブルー,Snubbull,ブルー (Snubbull),verified_name_map,Pokemon,Fairy,70,Basic,,064,95,SM8,超爆インパクト,Super Burst Impact,Common,Akira Komayama,,,normal,,data-asia/SM/SM8/064.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/064.ts
ja-SM8-065,ja,グランブル,Granbull,グランブル (Granbull),verified_name_map,Pokemon,Fairy,130,Stage1,ブルー,065,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Shin Nagasawa,,,normal,,data-asia/SM/SM8/065.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/065.ts
ja-SM8-066,ja,ラッキー,Chansey,ラッキー (Chansey),verified_name_map,Pokemon,Colorless,100,Basic,,066,95,SM8,超爆インパクト,Super Burst Impact,Common,MAHOU,,,normal,,data-asia/SM/SM8/066.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/066.ts
ja-SM8-067,ja,ハピナス,Blissey,ハピナス (Blissey),verified_name_map,Pokemon,Colorless,160,Stage1,ラッキー,067,95,SM8,超爆インパクト,Super Burst Impact,Rare,MAHOU,,,holo,,data-asia/SM/SM8/067.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/067.ts
ja-SM8-068,ja,イーブイ,Eevee,イーブイ (Eevee),verified_name_map,Pokemon,Colorless,60,Basic,,068,95,SM8,超爆インパクト,Super Burst Impact,Common,Sekio,,,normal,,data-asia/SM/SM8/068.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/068.ts
ja-SM8-069,ja,オドシシ,Stantler,オドシシ (Stantler),verified_name_map,Pokemon,Colorless,110,Basic,,069,95,SM8,超爆インパクト,Super Burst Impact,Common,Midori Harada,,,normal,,data-asia/SM/SM8/069.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/069.ts
ja-SM8-070,ja,ドーブル,Smeargle,ドーブル (Smeargle),verified_name_map,Pokemon,Colorless,80,Basic,,070,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ken Sugimori,,,normal,,data-asia/SM/SM8/070.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/070.ts
ja-SM8-071,ja,ミルタンク,Miltank,ミルタンク (Miltank),verified_name_map,Pokemon,Colorless,130,Basic,,071,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Naoki Saito,,,normal,,data-asia/SM/SM8/071.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/071.ts
ja-SM8-072,ja,ルギアGX,Lugia GX,ルギアGX (Lugia GX),verified_name_map_with_suffix,Pokemon,Colorless,190,Basic,,072,95,SM8,超爆インパクト,Super Burst Impact,Double rare,PLANETA Igarashi,,,holo,,data-asia/SM/SM8/072.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/072.ts
ja-SM8-073,ja,ツツケラ,Pikipek,ツツケラ (Pikipek),verified_name_map,Pokemon,Colorless,50,Basic,,073,95,SM8,超爆インパクト,Super Burst Impact,Common,Miki Tanaka,,,normal,,data-asia/SM/SM8/073.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/073.ts
ja-SM8-074,ja,ツツケラ,Pikipek,ツツケラ (Pikipek),verified_name_map,Pokemon,Colorless,60,Basic,,074,95,SM8,超爆インパクト,Super Burst Impact,Common,Suwama Chiaki,,,normal,,data-asia/SM/SM8/074.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/074.ts
ja-SM8-075,ja,ケララッパ,Trumbeak,ケララッパ (Trumbeak),verified_name_map,Pokemon,Colorless,80,Stage1,ツツケラ,075,95,SM8,超爆インパクト,Super Burst Impact,Common,Shin Nagasawa,,,normal,,data-asia/SM/SM8/075.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/075.ts
ja-SM8-076,ja,ドデカバシ,Toucannon,ドデカバシ (Toucannon),verified_name_map,Pokemon,Colorless,140,Stage2,ケララッパ,076,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Kouki Saitou,,,normal,,data-asia/SM/SM8/076.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/076.ts
ja-SM8-077,ja,あとだしハンマー,,あとだしハンマー (English translation unavailable),untranslated,Trainer,,,,,077,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Yoshinobu Saito,,,normal,,data-asia/SM/SM8/077.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/077.ts
ja-SM8-078,ja,ハイパーボール,Ultra Ball,ハイパーボール (Ultra Ball),pokeapi_term_map,Trainer,,,,,078,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ryo Ueda,,,normal,,data-asia/SM/SM8/078.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/078.ts
ja-SM8-079,ja,ふしぎなアメ,Rare Candy,ふしぎなアメ (Rare Candy),pokeapi_term_map,Trainer,,,,,079,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Toyste Beach,,,normal,,data-asia/SM/SM8/079.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/079.ts
ja-SM8-080,ja,ポケモンいれかえ,,ポケモンいれかえ (English translation unavailable),untranslated,Trainer,,,,,080,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ryo Ueda,,,normal,,data-asia/SM/SM8/080.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/080.ts
ja-SM8-081,ja,ポケモンキャッチャー,,ポケモンキャッチャー (English translation unavailable),untranslated,Trainer,,,,,081,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Toyste Beach,,,normal,,data-asia/SM/SM8/081.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/081.ts
ja-SM8-082,ja,モーモーミルク,Moomoo Milk,モーモーミルク (Moomoo Milk),pokeapi_term_map,Trainer,,,,,082,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ayaka Yoshida,,,normal,,data-asia/SM/SM8/082.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/082.ts
ja-SM8-083,ja,ロストミキサー,,ロストミキサー (English translation unavailable),untranslated,Trainer,,,,,083,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,5ban Graphics,,,normal,,data-asia/SM/SM8/083.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/083.ts
ja-SM8-084,ja,こだわりハチマキ,Choice Band,こだわりハチマキ (Choice Band),pokeapi_term_map,Trainer,,,,,084,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Eske Yoshinob,,,normal,,data-asia/SM/SM8/084.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/084.ts
ja-SM8-085,ja,こだわりメット,,こだわりメット (English translation unavailable),untranslated,Trainer,,,,,085,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Eske Yoshinob,,,normal,,data-asia/SM/SM8/085.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/085.ts
ja-SM8-086,ja,フェアリーチャーム草,,フェアリーチャーム草 (English translation unavailable),untranslated,Trainer,,,,,086,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Toyste Beach,,,normal,,data-asia/SM/SM8/086.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/086.ts
ja-SM8-087,ja,アカネ,,アカネ (English translation unavailable),untranslated,Trainer,,,,,087,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Ken Sugimori,,,normal,,data-asia/SM/SM8/087.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/087.ts
ja-SM8-088,ja,ウツギ博士のレクチャー,,ウツギ博士のレクチャー (English translation unavailable),untranslated,Trainer,,,,,088,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Hideki Ishikawa,,,normal,,data-asia/SM/SM8/088.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/088.ts
ja-SM8-089,ja,ザオボー,,ザオボー (English translation unavailable),untranslated,Trainer,,,,,089,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,take,,,normal,,data-asia/SM/SM8/089.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/089.ts
ja-SM8-090,ja,ハウ,,ハウ (English translation unavailable),untranslated,Trainer,,,,,090,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,TOKIYA,,,normal,,data-asia/SM/SM8/090.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/090.ts
ja-SM8-091,ja,リーリエ,,リーリエ (English translation unavailable),untranslated,Trainer,,,,,091,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,Sanosuke Sakuma,,,normal,,data-asia/SM/SM8/091.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/091.ts
ja-SM8-092,ja,ルザミーネ,,ルザミーネ (English translation unavailable),untranslated,Trainer,,,,,092,95,SM8,超爆インパクト,Super Burst Impact,Rare Holo,nagimiso,,,holo,,data-asia/SM/SM8/092.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/092.ts
ja-SM8-093,ja,ヒートファクトリー,,ヒートファクトリー (English translation unavailable),untranslated,Trainer,,,,,093,95,SM8,超爆インパクト,Super Burst Impact,Rare Holo,5ban Graphics,,,holo,,data-asia/SM/SM8/093.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/093.ts
ja-SM8-094,ja,ダブル無色エネルギー,,ダブル無色エネルギー (English translation unavailable),untranslated,Energy,,,,,094,95,SM8,超爆インパクト,Super Burst Impact,Uncommon,,,,normal,,data-asia/SM/SM8/094.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/094.ts
ja-SM8-095,ja,メモリーエネルギー,,メモリーエネルギー (English translation unavailable),untranslated,Energy,,,,,095,95,SM8,超爆インパクト,Super Burst Impact,Common,,,,normal,,data-asia/SM/SM8/095.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/095.ts
ja-SM8-096,ja,ツボツボGX,Shuckle GX,ツボツボGX (Shuckle GX),verified_name_map_with_suffix,Pokemon,Grass,170,Basic,,096,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,5ban Graphics,,,holo,,data-asia/SM/SM8/096.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/096.ts
ja-SM8-097,ja,ズガドーンGX,Blacephalon GX,ズガドーンGX (Blacephalon GX),verified_name_map_with_suffix,Pokemon,Fire,180,Basic,,097,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,5ban Graphics,,,holo,,data-asia/SM/SM8/097.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/097.ts
ja-SM8-098,ja,スイクンGX,Suicune GX,スイクンGX (Suicune GX),verified_name_map_with_suffix,Pokemon,Water,180,Basic,,098,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,5ban Graphics,,,holo,,data-asia/SM/SM8/098.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/098.ts
ja-SM8-099,ja,バンギラスGX,Tyranitar GX,バンギラスGX (Tyranitar GX),verified_name_map_with_suffix,Pokemon,Darkness,250,Stage2,サナギラス,099,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,5ban Graphics,,,holo,,data-asia/SM/SM8/099.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/099.ts
ja-SM8-100,ja,ルギアGX,Lugia GX,ルギアGX (Lugia GX),verified_name_map_with_suffix,Pokemon,Colorless,190,Basic,,100,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,PLANETA Igarashi,,,holo,,data-asia/SM/SM8/100.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/100.ts
ja-SM8-101,ja,アカネ,,アカネ (English translation unavailable),untranslated,Trainer,,,,,101,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,Sanosuke Sakuma,,,holo,,data-asia/SM/SM8/101.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/101.ts
ja-SM8-102,ja,ウツギ博士のレクチャー,,ウツギ博士のレクチャー (English translation unavailable),untranslated,Trainer,,,,,102,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,Hideki Ishikawa,,,holo,,data-asia/SM/SM8/102.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/102.ts
ja-SM8-103,ja,ザオボー,,ザオボー (English translation unavailable),untranslated,Trainer,,,,,103,95,SM8,超爆インパクト,Super Burst Impact,Ultra Rare,take,,,holo,,data-asia/SM/SM8/103.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/103.ts
ja-SM8-104,ja,ツボツボGX,Shuckle GX,ツボツボGX (Shuckle GX),verified_name_map_with_suffix,Pokemon,Grass,170,Basic,,104,95,SM8,超爆インパクト,Super Burst Impact,Hyper rare,,,,holo,,data-asia/SM/SM8/104.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/104.ts
ja-SM8-105,ja,ズガドーンGX,Blacephalon GX,ズガドーンGX (Blacephalon GX),verified_name_map_with_suffix,Pokemon,Fire,180,Basic,,105,95,SM8,超爆インパクト,Super Burst Impact,Hyper rare,,,,holo,,data-asia/SM/SM8/105.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/105.ts
ja-SM8-106,ja,スイクンGX,Suicune GX,スイクンGX (Suicune GX),verified_name_map_with_suffix,Pokemon,Water,180,Basic,,106,95,SM8,超爆インパクト,Super Burst Impact,Hyper rare,,,,holo,,data-asia/SM/SM8/106.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/106.ts
ja-SM8-107,ja,バンギラスGX,Tyranitar GX,バンギラスGX (Tyranitar GX),verified_name_map_with_suffix,Pokemon,Darkness,250,Stage2,サナギラス,107,95,SM8,超爆インパクト,Super Burst Impact,Hyper rare,,,,holo,,data-asia/SM/SM8/107.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/107.ts
ja-SM8-108,ja,ルギアGX,Lugia GX,ルギアGX (Lugia GX),verified_name_map_with_suffix,Pokemon,Colorless,190,Basic,,108,95,SM8,超爆インパクト,Super Burst Impact,Hyper rare,,,,holo,,data-asia/SM/SM8/108.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/108.ts
ja-SM8-109,ja,あとだしハンマー,,あとだしハンマー (English translation unavailable),untranslated,Trainer,,,,,109,95,SM8,超爆インパクト,Super Burst Impact,Secret Rare,,,,holo,,data-asia/SM/SM8/109.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/109.ts
ja-SM8-110,ja,ロストミキサー,,ロストミキサー (English translation unavailable),untranslated,Trainer,,,,,110,95,SM8,超爆インパクト,Super Burst Impact,Secret Rare,,,,holo,,data-asia/SM/SM8/110.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/110.ts
ja-SM8-111,ja,こだわりメット,,こだわりメット (English translation unavailable),untranslated,Trainer,,,,,111,95,SM8,超爆インパクト,Super Burst Impact,Secret Rare,,,,holo,,data-asia/SM/SM8/111.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8/111.ts
ja-SM8a-001,ja,ニャビー,Litten,ニャビー (Litten),verified_name_map,Pokemon,Fire,60,Basic,,001,52,SM8a,ダークオーダー,Dark Order,Common,sui,,,normal,,data-asia/SM/SM8a/001.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/001.ts
ja-SM8a-002,ja,ニャヒート,Torracat,ニャヒート (Torracat),verified_name_map,Pokemon,Fire,90,Stage1,ニャビー,002,52,SM8a,ダークオーダー,Dark Order,Common,Sanosuke Sakuma,,,normal,,data-asia/SM/SM8a/002.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/002.ts
ja-SM8a-003,ja,サンダー,Zapdos,サンダー (Zapdos),verified_name_map,Pokemon,Lightning,110,Basic,,003,52,SM8a,ダークオーダー,Dark Order,Rare,kawayoo,,,holo,,data-asia/SM/SM8a/003.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/003.ts
ja-SM8a-004,ja,メリープ,Mareep,メリープ (Mareep),verified_name_map,Pokemon,Lightning,60,Basic,,004,52,SM8a,ダークオーダー,Dark Order,Common,Akira Komayama,,,normal,,data-asia/SM/SM8a/004.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/004.ts
ja-SM8a-005,ja,モココ,Flaaffy,モココ (Flaaffy),verified_name_map,Pokemon,Lightning,90,Stage1,メリープ,005,52,SM8a,ダークオーダー,Dark Order,Common,Shibuzoh.,,,normal,,data-asia/SM/SM8a/005.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/005.ts
ja-SM8a-006,ja,デンリュウGX,Ampharos GX,デンリュウGX (Ampharos GX),verified_name_map_with_suffix,Pokemon,Lightning,240,Stage2,モココ,006,52,SM8a,ダークオーダー,Dark Order,Double rare,5ban Graphics,,,holo,,data-asia/SM/SM8a/006.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/006.ts
ja-SM8a-007,ja,シママ,Blitzle,シママ (Blitzle),verified_name_map,Pokemon,Lightning,60,Basic,,007,52,SM8a,ダークオーダー,Dark Order,Common,Akira Komayama,,,normal,,data-asia/SM/SM8a/007.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/007.ts
ja-SM8a-008,ja,ゼブライカ,Zebstrika,ゼブライカ (Zebstrika),verified_name_map,Pokemon,Lightning,120,Stage1,シママ,008,52,SM8a,ダークオーダー,Dark Order,Uncommon,Shin Nagasawa,,,normal,,data-asia/SM/SM8a/008.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/008.ts
ja-SM8a-009,ja,エモンガ,Emolga,エモンガ (Emolga),verified_name_map,Pokemon,Lightning,60,Basic,,009,52,SM8a,ダークオーダー,Dark Order,Common,Megumi Mizutani,,,normal,,data-asia/SM/SM8a/009.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SM/SM8a/009.ts
