#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
991,en-swshp-SWSH301,swshp-SWSH301,Lugia V,SWSH Black Star Promos,SWSH301,307,Promo,Lugia V SWSH Black Star Promos SWSH301/307 pokemon card,,,
992,en-swshp-SWSH302,swshp-SWSH302,Klara,SWSH Black Star Promos,SWSH302,307,Promo,Klara SWSH Black Star Promos SWSH302/307 pokemon card,,,
993,en-swshp-SWSH303,swshp-SWSH303,Bulbasaur,SWSH Black Star Promos,SWSH303,307,Promo,Bulbasaur SWSH Black Star Promos SWSH303/307 pokemon card,,,
994,en-swshp-SWSH304,swshp-SWSH304,Arcanine,SWSH Black Star Promos,SWSH304,307,Promo,Arcanine SWSH Black Star Promos SWSH304/307 pokemon card,,,
995,en-swshp-SWSH305,swshp-SWSH305,Greninja,SWSH Black Star Promos,SWSH305,307,Promo,Greninja SWSH Black Star Promos SWSH305/307 pokemon card,,,
996,en-swshp-SWSH306,swshp-SWSH306,Arceus V,SWSH Black Star Promos,SWSH306,307,Promo,Arceus V SWSH Black Star Promos SWSH306/307 pokemon card,,,
997,en-swshp-SWSH307,swshp-SWSH307,Arceus VSTAR,SWSH Black Star Promos,SWSH307,307,Promo,Arceus VSTAR SWSH Black Star Promos SWSH307/307 pokemon card,,,
998,en-sve-001,sve-001,Grass Energy,Scarlet & Violet Energy,001,24,Common,Grass Energy Scarlet & Violet Energy 001/24 pokemon card,,,
999,en-sve-002,sve-002,Fire Energy,Scarlet & Violet Energy,002,24,Common,Fire Energy Scarlet & Violet Energy 002/24 pokemon card,,,
1000,en-sve-003,sve-003,Water Energy,Scarlet & Violet Energy,003,24,Common,Water Energy Scarlet & Violet Energy 003/24 pokemon card,,,
1001,en-sve-004,sve-004,Lightning Energy,Scarlet & Violet Energy,004,24,Common,Lightning Energy Scarlet & Violet Energy 004/24 pokemon card,,,
1002,en-sve-005,sve-005,Psychic Energy,Scarlet & Violet Energy,005,24,Common,Psychic Energy Scarlet & Violet Energy 005/24 pokemon card,,,
1003,en-sve-006,sve-006,Fighting Energy,Scarlet & Violet Energy,006,24,Common,Fighting Energy Scarlet & Violet Energy 006/24 pokemon card,,,
1004,en-sve-007,sve-007,Darkness Energy,Scarlet & Violet Energy,007,24,Common,Darkness Energy Scarlet & Violet Energy 007/24 pokemon card,,,
1005,en-sve-008,sve-008,Metal Energy,Scarlet & Violet Energy,008,24,Common,Metal Energy Scarlet & Violet Energy 008/24 pokemon card,,,
1006,en-sve-009,sve-009,Grass Energy,Scarlet & Violet Energy,009,24,Common,Grass Energy Scarlet & Violet Energy 009/24 pokemon card,,,
1007,en-sve-010,sve-010,Fire Energy,Scarlet & Violet Energy,010,24,Common,Fire Energy Scarlet & Violet Energy 010/24 pokemon card,,,
1008,en-sve-011,sve-011,Water Energy,Scarlet & Violet Energy,011,24,Common,Water Energy Scarlet & Violet Energy 011/24 pokemon card,,,
1009,en-sve-012,sve-012,Lightning Energy,Scarlet & Violet Energy,012,24,Common,Lightning Energy Scarlet & Violet Energy 012/24 pokemon card,,,
1010,en-sve-013,sve-013,Psychic Energy,Scarlet & Violet Energy,013,24,Common,Psychic Energy Scarlet & Violet Energy 013/24 pokemon card,,,
1011,en-sve-014,sve-014,Fighting Energy,Scarlet & Violet Energy,014,24,Common,Fighting Energy Scarlet & Violet Energy 014/24 pokemon card,,,
1012,en-sve-015,sve-015,Darkness Energy,Scarlet & Violet Energy,015,24,Common,Darkness Energy Scarlet & Violet Energy 015/24 pokemon card,,,
1013,en-sve-016,sve-016,Metal Energy,Scarlet & Violet Energy,016,24,Common,Metal Energy Scarlet & Violet Energy 016/24 pokemon card,,,
1014,en-sve-017,sve-017,Grass Energy,Scarlet & Violet Energy,017,24,Common,Grass Energy Scarlet & Violet Energy 017/24 pokemon card,,,
1015,en-sve-018,sve-018,Fire Energy,Scarlet & Violet Energy,018,24,Common,Fire Energy Scarlet & Violet Energy 018/24 pokemon card,,,
1016,en-sve-019,sve-019,Water Energy,Scarlet & Violet Energy,019,24,Common,Water Energy Scarlet & Violet Energy 019/24 pokemon card,,,
1017,en-sve-020,sve-020,Lightning Energy,Scarlet & Violet Energy,020,24,Common,Lightning Energy Scarlet & Violet Energy 020/24 pokemon card,,,
1018,en-sve-021,sve-021,Psychic Energy,Scarlet & Violet Energy,021,24,Common,Psychic Energy Scarlet & Violet Energy 021/24 pokemon card,,,
1019,en-sve-022,sve-022,Fighting Energy,Scarlet & Violet Energy,022,24,Common,Fighting Energy Scarlet & Violet Energy 022/24 pokemon card,,,
1020,en-sve-023,sve-023,Darkness Energy,Scarlet & Violet Energy,023,24,Common,Darkness Energy Scarlet & Violet Energy 023/24 pokemon card,,,
1021,en-sve-024,sve-024,Metal Energy,Scarlet & Violet Energy,024,24,Common,Metal Energy Scarlet & Violet Energy 024/24 pokemon card,,,
1022,en-swsh4.5sv-SV001,swsh4.5sv-SV001,Rowlet,Shining Fates Shiny Vault,SV001,122,Shiny rare,Rowlet Shining Fates Shiny Vault SV001/122 pokemon card,,,
1023,en-swsh4.5sv-SV002,swsh4.5sv-SV002,Dartrix,Shining Fates Shiny Vault,SV002,122,Shiny rare,Dartrix Shining Fates Shiny Vault SV002/122 pokemon card,,,
1024,en-swsh4.5sv-SV003,swsh4.5sv-SV003,Decidueye,Shining Fates Shiny Vault,SV003,122,Shiny rare,Decidueye Shining Fates Shiny Vault SV003/122 pokemon card,,,
1025,en-swsh4.5sv-SV004,swsh4.5sv-SV004,Grookey,Shining Fates Shiny Vault,SV004,122,Shiny rare,Grookey Shining Fates Shiny Vault SV004/122 pokemon card,,,
1026,en-swsh4.5sv-SV005,swsh4.5sv-SV005,Thwackey,Shining Fates Shiny Vault,SV005,122,Shiny rare,Thwackey Shining Fates Shiny Vault SV005/122 pokemon card,,,
1027,en-swsh4.5sv-SV006,swsh4.5sv-SV006,Rillaboom,Shining Fates Shiny Vault,SV006,122,Shiny rare,Rillaboom Shining Fates Shiny Vault SV006/122 pokemon card,,,
1028,en-swsh4.5sv-SV007,swsh4.5sv-SV007,Blipbug,Shining Fates Shiny Vault,SV007,122,Shiny rare,Blipbug Shining Fates Shiny Vault SV007/122 pokemon card,,,
1029,en-swsh4.5sv-SV008,swsh4.5sv-SV008,Dottler,Shining Fates Shiny Vault,SV008,122,Shiny rare,Dottler Shining Fates Shiny Vault SV008/122 pokemon card,,,
1030,en-swsh4.5sv-SV009,swsh4.5sv-SV009,Orbeetle,Shining Fates Shiny Vault,SV009,122,Shiny rare,Orbeetle Shining Fates Shiny Vault SV009/122 pokemon card,,,
1031,en-swsh4.5sv-SV010,swsh4.5sv-SV010,Gossifleur,Shining Fates Shiny Vault,SV010,122,Shiny rare,Gossifleur Shining Fates Shiny Vault SV010/122 pokemon card,,,
1032,en-swsh4.5sv-SV011,swsh4.5sv-SV011,Eldegoss,Shining Fates Shiny Vault,SV011,122,Shiny rare,Eldegoss Shining Fates Shiny Vault SV011/122 pokemon card,,,
1033,en-swsh4.5sv-SV012,swsh4.5sv-SV012,Applin,Shining Fates Shiny Vault,SV012,122,Shiny rare,Applin Shining Fates Shiny Vault SV012/122 pokemon card,,,
1034,en-swsh4.5sv-SV013,swsh4.5sv-SV013,Flapple,Shining Fates Shiny Vault,SV013,122,Shiny rare,Flapple Shining Fates Shiny Vault SV013/122 pokemon card,,,
1035,en-swsh4.5sv-SV014,swsh4.5sv-SV014,Appletun,Shining Fates Shiny Vault,SV014,122,Shiny rare,Appletun Shining Fates Shiny Vault SV014/122 pokemon card,,,
1036,en-swsh4.5sv-SV015,swsh4.5sv-SV015,Scorbunny,Shining Fates Shiny Vault,SV015,122,Shiny rare,Scorbunny Shining Fates Shiny Vault SV015/122 pokemon card,,,
1037,en-swsh4.5sv-SV016,swsh4.5sv-SV016,Raboot,Shining Fates Shiny Vault,SV016,122,Shiny rare,Raboot Shining Fates Shiny Vault SV016/122 pokemon card,,,
1038,en-swsh4.5sv-SV017,swsh4.5sv-SV017,Cinderace,Shining Fates Shiny Vault,SV017,122,Shiny rare,Cinderace Shining Fates Shiny Vault SV017/122 pokemon card,,,
1039,en-swsh4.5sv-SV018,swsh4.5sv-SV018,Sizzlipede,Shining Fates Shiny Vault,SV018,122,Shiny rare,Sizzlipede Shining Fates Shiny Vault SV018/122 pokemon card,,,
1040,en-swsh4.5sv-SV019,swsh4.5sv-SV019,Centiskorch,Shining Fates Shiny Vault,SV019,122,Shiny rare,Centiskorch Shining Fates Shiny Vault SV019/122 pokemon card,,,
1041,en-swsh4.5sv-SV020,swsh4.5sv-SV020,Galarian Mr. Mime,Shining Fates Shiny Vault,SV020,122,Shiny rare,Galarian Mr. Mime Shining Fates Shiny Vault SV020/122 pokemon card,,,
1042,en-swsh4.5sv-SV021,swsh4.5sv-SV021,Galarian Mr. Rime,Shining Fates Shiny Vault,SV021,122,Shiny rare,Galarian Mr. Rime Shining Fates Shiny Vault SV021/122 pokemon card,,,
1043,en-swsh4.5sv-SV022,swsh4.5sv-SV022,Suicune,Shining Fates Shiny Vault,SV022,122,Shiny rare,Suicune Shining Fates Shiny Vault SV022/122 pokemon card,,,
1044,en-swsh4.5sv-SV023,swsh4.5sv-SV023,Galarian Darumaka,Shining Fates Shiny Vault,SV023,122,Shiny rare,Galarian Darumaka Shining Fates Shiny Vault SV023/122 pokemon card,,,
1045,en-swsh4.5sv-SV024,swsh4.5sv-SV024,Galarian Darmanitan,Shining Fates Shiny Vault,SV024,122,Shiny rare,Galarian Darmanitan Shining Fates Shiny Vault SV024/122 pokemon card,,,
1046,en-swsh4.5sv-SV025,swsh4.5sv-SV025,Sobble,Shining Fates Shiny Vault,SV025,122,Shiny rare,Sobble Shining Fates Shiny Vault SV025/122 pokemon card,,,
1047,en-swsh4.5sv-SV026,swsh4.5sv-SV026,Drizzile,Shining Fates Shiny Vault,SV026,122,Shiny rare,Drizzile Shining Fates Shiny Vault SV026/122 pokemon card,,,
1048,en-swsh4.5sv-SV027,swsh4.5sv-SV027,Inteleon,Shining Fates Shiny Vault,SV027,122,Shiny rare,Inteleon Shining Fates Shiny Vault SV027/122 pokemon card,,,
1049,en-swsh4.5sv-SV028,swsh4.5sv-SV028,Chewtle,Shining Fates Shiny Vault,SV028,122,Shiny rare,Chewtle Shining Fates Shiny Vault SV028/122 pokemon card,,,
1050,en-swsh4.5sv-SV029,swsh4.5sv-SV029,Drednaw,Shining Fates Shiny Vault,SV029,122,Shiny rare,Drednaw Shining Fates Shiny Vault SV029/122 pokemon card,,,
1051,en-swsh4.5sv-SV030,swsh4.5sv-SV030,Cramorant,Shining Fates Shiny Vault,SV030,122,Shiny rare,Cramorant Shining Fates Shiny Vault SV030/122 pokemon card,,,
1052,en-swsh4.5sv-SV031,swsh4.5sv-SV031,Arrokuda,Shining Fates Shiny Vault,SV031,122,Shiny rare,Arrokuda Shining Fates Shiny Vault SV031/122 pokemon card,,,
1053,en-swsh4.5sv-SV032,swsh4.5sv-SV032,Barraskewda,Shining Fates Shiny Vault,SV032,122,Shiny rare,Barraskewda Shining Fates Shiny Vault SV032/122 pokemon card,,,
1054,en-swsh4.5sv-SV033,swsh4.5sv-SV033,Snom,Shining Fates Shiny Vault,SV033,122,Shiny rare,Snom Shining Fates Shiny Vault SV033/122 pokemon card,,,
1055,en-swsh4.5sv-SV034,swsh4.5sv-SV034,Frosmoth,Shining Fates Shiny Vault,SV034,122,Shiny rare,Frosmoth Shining Fates Shiny Vault SV034/122 pokemon card,,,
1056,en-swsh4.5sv-SV035,swsh4.5sv-SV035,Eiscue,Shining Fates Shiny Vault,SV035,122,Shiny rare,Eiscue Shining Fates Shiny Vault SV035/122 pokemon card,,,
1057,en-swsh4.5sv-SV036,swsh4.5sv-SV036,Dracovish,Shining Fates Shiny Vault,SV036,122,Shiny rare,Dracovish Shining Fates Shiny Vault SV036/122 pokemon card,,,
1058,en-swsh4.5sv-SV037,swsh4.5sv-SV037,Arctovish,Shining Fates Shiny Vault,SV037,122,Shiny rare,Arctovish Shining Fates Shiny Vault SV037/122 pokemon card,,,
1059,en-swsh4.5sv-SV038,swsh4.5sv-SV038,Rotom,Shining Fates Shiny Vault,SV038,122,Shiny rare,Rotom Shining Fates Shiny Vault SV038/122 pokemon card,,,
1060,en-swsh4.5sv-SV039,swsh4.5sv-SV039,Yamper,Shining Fates Shiny Vault,SV039,122,Shiny rare,Yamper Shining Fates Shiny Vault SV039/122 pokemon card,,,
1061,en-swsh4.5sv-SV040,swsh4.5sv-SV040,Boltund,Shining Fates Shiny Vault,SV040,122,Shiny rare,Boltund Shining Fates Shiny Vault SV040/122 pokemon card,,,
1062,en-swsh4.5sv-SV041,swsh4.5sv-SV041,Toxel,Shining Fates Shiny Vault,SV041,122,Shiny rare,Toxel Shining Fates Shiny Vault SV041/122 pokemon card,,,
1063,en-swsh4.5sv-SV042,swsh4.5sv-SV042,Toxtricity,Shining Fates Shiny Vault,SV042,122,Shiny rare,Toxtricity Shining Fates Shiny Vault SV042/122 pokemon card,,,
1064,en-swsh4.5sv-SV043,swsh4.5sv-SV043,Pincurchin,Shining Fates Shiny Vault,SV043,122,Shiny rare,Pincurchin Shining Fates Shiny Vault SV043/122 pokemon card,,,
1065,en-swsh4.5sv-SV044,swsh4.5sv-SV044,Morpeko,Shining Fates Shiny Vault,SV044,122,Shiny rare,Morpeko Shining Fates Shiny Vault SV044/122 pokemon card,,,
1066,en-swsh4.5sv-SV045,swsh4.5sv-SV045,Dracozolt,Shining Fates Shiny Vault,SV045,122,Shiny rare,Dracozolt Shining Fates Shiny Vault SV045/122 pokemon card,,,
1067,en-swsh4.5sv-SV046,swsh4.5sv-SV046,Arctozolt,Shining Fates Shiny Vault,SV046,122,Shiny rare,Arctozolt Shining Fates Shiny Vault SV046/122 pokemon card,,,
1068,en-swsh4.5sv-SV047,swsh4.5sv-SV047,Galarian Ponyta,Shining Fates Shiny Vault,SV047,122,Shiny rare,Galarian Ponyta Shining Fates Shiny Vault SV047/122 pokemon card,,,
1069,en-swsh4.5sv-SV048,swsh4.5sv-SV048,Galarian Rapidash,Shining Fates Shiny Vault,SV048,122,Shiny rare,Galarian Rapidash Shining Fates Shiny Vault SV048/122 pokemon card,,,
1070,en-swsh4.5sv-SV049,swsh4.5sv-SV049,Galarian Corsola,Shining Fates Shiny Vault,SV049,122,Shiny rare,Galarian Corsola Shining Fates Shiny Vault SV049/122 pokemon card,,,
1071,en-swsh4.5sv-SV050,swsh4.5sv-SV050,Galarian Cursola,Shining Fates Shiny Vault,SV050,122,Shiny rare,Galarian Cursola Shining Fates Shiny Vault SV050/122 pokemon card,,,
1072,en-swsh4.5sv-SV051,swsh4.5sv-SV051,Dedenne,Shining Fates Shiny Vault,SV051,122,Shiny rare,Dedenne Shining Fates Shiny Vault SV051/122 pokemon card,,,
1073,en-swsh4.5sv-SV052,swsh4.5sv-SV052,Sinistea,Shining Fates Shiny Vault,SV052,122,Shiny rare,Sinistea Shining Fates Shiny Vault SV052/122 pokemon card,,,
1074,en-swsh4.5sv-SV053,swsh4.5sv-SV053,Polteageist,Shining Fates Shiny Vault,SV053,122,Shiny rare,Polteageist Shining Fates Shiny Vault SV053/122 pokemon card,,,
1075,en-swsh4.5sv-SV054,swsh4.5sv-SV054,Hatenna,Shining Fates Shiny Vault,SV054,122,Shiny rare,Hatenna Shining Fates Shiny Vault SV054/122 pokemon card,,,
1076,en-swsh4.5sv-SV055,swsh4.5sv-SV055,Hattrem,Shining Fates Shiny Vault,SV055,122,Shiny rare,Hattrem Shining Fates Shiny Vault SV055/122 pokemon card,,,
1077,en-swsh4.5sv-SV056,swsh4.5sv-SV056,Hatterene,Shining Fates Shiny Vault,SV056,122,Shiny rare,Hatterene Shining Fates Shiny Vault SV056/122 pokemon card,,,
1078,en-swsh4.5sv-SV057,swsh4.5sv-SV057,Milcery,Shining Fates Shiny Vault,SV057,122,Shiny rare,Milcery Shining Fates Shiny Vault SV057/122 pokemon card,,,
1079,en-swsh4.5sv-SV058,swsh4.5sv-SV058,Alcremie,Shining Fates Shiny Vault,SV058,122,Shiny rare,Alcremie Shining Fates Shiny Vault SV058/122 pokemon card,,,
1080,en-swsh4.5sv-SV059,swsh4.5sv-SV059,Indeedee,Shining Fates Shiny Vault,SV059,122,Shiny rare,Indeedee Shining Fates Shiny Vault SV059/122 pokemon card,,,
1081,en-swsh4.5sv-SV060,swsh4.5sv-SV060,Dreepy,Shining Fates Shiny Vault,SV060,122,Shiny rare,Dreepy Shining Fates Shiny Vault SV060/122 pokemon card,,,
1082,en-swsh4.5sv-SV061,swsh4.5sv-SV061,Drakloak,Shining Fates Shiny Vault,SV061,122,Shiny rare,Drakloak Shining Fates Shiny Vault SV061/122 pokemon card,,,
1083,en-swsh4.5sv-SV062,swsh4.5sv-SV062,Dragapult,Shining Fates Shiny Vault,SV062,122,Shiny rare,Dragapult Shining Fates Shiny Vault SV062/122 pokemon card,,,
1084,en-swsh4.5sv-SV063,swsh4.5sv-SV063,Galarian Farfetch'd,Shining Fates Shiny Vault,SV063,122,Shiny rare,Galarian Farfetch'd Shining Fates Shiny Vault SV063/122 pokemon card,,,
1085,en-swsh4.5sv-SV064,swsh4.5sv-SV064,Galarian Sirfetch'd,Shining Fates Shiny Vault,SV064,122,Shiny rare,Galarian Sirfetch'd Shining Fates Shiny Vault SV064/122 pokemon card,,,
1086,en-swsh4.5sv-SV065,swsh4.5sv-SV065,Galarian Yamask,Shining Fates Shiny Vault,SV065,122,Shiny rare,Galarian Yamask Shining Fates Shiny Vault SV065/122 pokemon card,,,
1087,en-swsh4.5sv-SV066,swsh4.5sv-SV066,Galarian Runerigus,Shining Fates Shiny Vault,SV066,122,Shiny rare,Galarian Runerigus Shining Fates Shiny Vault SV066/122 pokemon card,,,
1088,en-swsh4.5sv-SV067,swsh4.5sv-SV067,Rolycoly,Shining Fates Shiny Vault,SV067,122,Shiny rare,Rolycoly Shining Fates Shiny Vault SV067/122 pokemon card,,,
1089,en-swsh4.5sv-SV068,swsh4.5sv-SV068,Carkol,Shining Fates Shiny Vault,SV068,122,Shiny rare,Carkol Shining Fates Shiny Vault SV068/122 pokemon card,,,
1090,en-swsh4.5sv-SV069,swsh4.5sv-SV069,Coalossal,Shining Fates Shiny Vault,SV069,122,Shiny rare,Coalossal Shining Fates Shiny Vault SV069/122 pokemon card,,,
1091,en-swsh4.5sv-SV070,swsh4.5sv-SV070,Silicobra,Shining Fates Shiny Vault,SV070,122,Shiny rare,Silicobra Shining Fates Shiny Vault SV070/122 pokemon card,,,
1092,en-swsh4.5sv-SV071,swsh4.5sv-SV071,Sandaconda,Shining Fates Shiny Vault,SV071,122,Shiny rare,Sandaconda Shining Fates Shiny Vault SV071/122 pokemon card,,,
1093,en-swsh4.5sv-SV072,swsh4.5sv-SV072,Clobbopus,Shining Fates Shiny Vault,SV072,122,Shiny rare,Clobbopus Shining Fates Shiny Vault SV072/122 pokemon card,,,
1094,en-swsh4.5sv-SV073,swsh4.5sv-SV073,Grapploct,Shining Fates Shiny Vault,SV073,122,Shiny rare,Grapploct Shining Fates Shiny Vault SV073/122 pokemon card,,,
1095,en-swsh4.5sv-SV074,swsh4.5sv-SV074,Falinks,Shining Fates Shiny Vault,SV074,122,Shiny rare,Falinks Shining Fates Shiny Vault SV074/122 pokemon card,,,
1096,en-swsh4.5sv-SV075,swsh4.5sv-SV075,Stonjourner,Shining Fates Shiny Vault,SV075,122,Shiny rare,Stonjourner Shining Fates Shiny Vault SV075/122 pokemon card,,,
1097,en-swsh4.5sv-SV076,swsh4.5sv-SV076,Koffing,Shining Fates Shiny Vault,SV076,122,Shiny rare,Koffing Shining Fates Shiny Vault SV076/122 pokemon card,,,
1098,en-swsh4.5sv-SV077,swsh4.5sv-SV077,Galarian Weezing,Shining Fates Shiny Vault,SV077,122,Shiny rare,Galarian Weezing Shining Fates Shiny Vault SV077/122 pokemon card,,,
1099,en-swsh4.5sv-SV078,swsh4.5sv-SV078,Galarian Zigzagoon,Shining Fates Shiny Vault,SV078,122,Shiny rare,Galarian Zigzagoon Shining Fates Shiny Vault SV078/122 pokemon card,,,
1100,en-swsh4.5sv-SV079,swsh4.5sv-SV079,Galarian Linoone,Shining Fates Shiny Vault,SV079,122,Shiny rare,Galarian Linoone Shining Fates Shiny Vault SV079/122 pokemon card,,,
1101,en-swsh4.5sv-SV080,swsh4.5sv-SV080,Galarian Obstagoon,Shining Fates Shiny Vault,SV080,122,Shiny rare,Galarian Obstagoon Shining Fates Shiny Vault SV080/122 pokemon card,,,
1102,en-swsh4.5sv-SV081,swsh4.5sv-SV081,Nickit,Shining Fates Shiny Vault,SV081,122,Shiny rare,Nickit Shining Fates Shiny Vault SV081/122 pokemon card,,,
1103,en-swsh4.5sv-SV082,swsh4.5sv-SV082,Thievul,Shining Fates Shiny Vault,SV082,122,Shiny rare,Thievul Shining Fates Shiny Vault SV082/122 pokemon card,,,
1104,en-swsh4.5sv-SV083,swsh4.5sv-SV083,Impidimp,Shining Fates Shiny Vault,SV083,122,Shiny rare,Impidimp Shining Fates Shiny Vault SV083/122 pokemon card,,,
1105,en-swsh4.5sv-SV084,swsh4.5sv-SV084,Morgrem,Shining Fates Shiny Vault,SV084,122,Shiny rare,Morgrem Shining Fates Shiny Vault SV084/122 pokemon card,,,
1106,en-swsh4.5sv-SV085,swsh4.5sv-SV085,Grimmsnarl,Shining Fates Shiny Vault,SV085,122,Shiny rare,Grimmsnarl Shining Fates Shiny Vault SV085/122 pokemon card,,,
1107,en-swsh4.5sv-SV086,swsh4.5sv-SV086,Galarian Meowth,Shining Fates Shiny Vault,SV086,122,Shiny rare,Galarian Meowth Shining Fates Shiny Vault SV086/122 pokemon card,,,
1108,en-swsh4.5sv-SV087,swsh4.5sv-SV087,Galarian Perrserker,Shining Fates Shiny Vault,SV087,122,Shiny rare,Galarian Perrserker Shining Fates Shiny Vault SV087/122 pokemon card,,,
1109,en-swsh4.5sv-SV088,swsh4.5sv-SV088,Galarian Stunfisk,Shining Fates Shiny Vault,SV088,122,Shiny rare,Galarian Stunfisk Shining Fates Shiny Vault SV088/122 pokemon card,,,
1110,en-swsh4.5sv-SV089,swsh4.5sv-SV089,Corviknight,Shining Fates Shiny Vault,SV089,122,Shiny rare,Corviknight Shining Fates Shiny Vault SV089/122 pokemon card,,,
1111,en-swsh4.5sv-SV090,swsh4.5sv-SV090,Cufant,Shining Fates Shiny Vault,SV090,122,Shiny rare,Cufant Shining Fates Shiny Vault SV090/122 pokemon card,,,
1112,en-swsh4.5sv-SV091,swsh4.5sv-SV091,Copperajah,Shining Fates Shiny Vault,SV091,122,Shiny rare,Copperajah Shining Fates Shiny Vault SV091/122 pokemon card,,,
1113,en-swsh4.5sv-SV092,swsh4.5sv-SV092,Duraludon,Shining Fates Shiny Vault,SV092,122,Shiny rare,Duraludon Shining Fates Shiny Vault SV092/122 pokemon card,,,
1114,en-swsh4.5sv-SV093,swsh4.5sv-SV093,Minccino,Shining Fates Shiny Vault,SV093,122,Shiny rare,Minccino Shining Fates Shiny Vault SV093/122 pokemon card,,,
1115,en-swsh4.5sv-SV094,swsh4.5sv-SV094,Cinccino,Shining Fates Shiny Vault,SV094,122,Shiny rare,Cinccino Shining Fates Shiny Vault SV094/122 pokemon card,,,
1116,en-swsh4.5sv-SV095,swsh4.5sv-SV095,Ducklett,Shining Fates Shiny Vault,SV095,122,Shiny rare,Ducklett Shining Fates Shiny Vault SV095/122 pokemon card,,,
1117,en-swsh4.5sv-SV096,swsh4.5sv-SV096,Swanna,Shining Fates Shiny Vault,SV096,122,Shiny rare,Swanna Shining Fates Shiny Vault SV096/122 pokemon card,,,
1118,en-swsh4.5sv-SV097,swsh4.5sv-SV097,Bunnelby,Shining Fates Shiny Vault,SV097,122,Shiny rare,Bunnelby Shining Fates Shiny Vault SV097/122 pokemon card,,,
1119,en-swsh4.5sv-SV098,swsh4.5sv-SV098,Oranguru,Shining Fates Shiny Vault,SV098,122,Shiny rare,Oranguru Shining Fates Shiny Vault SV098/122 pokemon card,,,
1120,en-swsh4.5sv-SV099,swsh4.5sv-SV099,Skwovet,Shining Fates Shiny Vault,SV099,122,Shiny rare,Skwovet Shining Fates Shiny Vault SV099/122 pokemon card,,,
1121,en-swsh4.5sv-SV100,swsh4.5sv-SV100,Greedent,Shining Fates Shiny Vault,SV100,122,Shiny rare,Greedent Shining Fates Shiny Vault SV100/122 pokemon card,,,
1122,en-swsh4.5sv-SV101,swsh4.5sv-SV101,Rookidee,Shining Fates Shiny Vault,SV101,122,Shiny rare,Rookidee Shining Fates Shiny Vault SV101/122 pokemon card,,,
1123,en-swsh4.5sv-SV102,swsh4.5sv-SV102,Corvisquire,Shining Fates Shiny Vault,SV102,122,Shiny rare,Corvisquire Shining Fates Shiny Vault SV102/122 pokemon card,,,
1124,en-swsh4.5sv-SV103,swsh4.5sv-SV103,Wooloo,Shining Fates Shiny Vault,SV103,122,Shiny rare,Wooloo Shining Fates Shiny Vault SV103/122 pokemon card,,,
1125,en-swsh4.5sv-SV104,swsh4.5sv-SV104,Dubwool,Shining Fates Shiny Vault,SV104,122,Shiny rare,Dubwool Shining Fates Shiny Vault SV104/122 pokemon card,,,
1126,en-swsh4.5sv-SV105,swsh4.5sv-SV105,Rillaboom V,Shining Fates Shiny Vault,SV105,122,Shiny rare V,Rillaboom V Shining Fates Shiny Vault SV105/122 pokemon card,,,
